EEG,t_EEG
-20.32533,2373.24
-17.76177,2373.25
-9.979552,2373.26
-3.47911,2373.27
4.486221,2373.28
10.80355,2373.29
16.29688,2373.3
15.74755,2373.31
11.99377,2373.32
13.00089,2373.33
8.148442,2373.34
3.021333,2373.35
2.471999,2373.36
1.556444,2373.37
3.021333,2373.38
10.16266,2373.39
14.28266,2373.4
16.75466,2373.41
20.78311,2373.42
23.89599,2373.43
26.73421,2373.44
24.26221,2373.45
21.88177,2373.46
23.89599,2373.47
22.70577,2373.48
22.15644,2373.49
22.15644,2373.5
18.86044,2373.51
13.09244,2373.52
4.760888,2373.53
2.105777,2373.54
2.746666,2373.55
4.669332,2373.56
3.936888,2373.57
2.746666,2373.58
5.401776,2373.59
2.746666,2373.6
-1.556444,2373.61
-6.775109,2373.62
-8.697775,2373.63
-5.951109,2373.64
-3.47911,2373.65
0.5493332,2373.66
2.105777,2373.67
4.486221,2373.68
7.324442,2373.69
7.232887,2373.7
9.796441,2373.71
8.880886,2373.72
3.112888,2373.73
-5.401776,2373.74
-9.155553,2373.75
-9.704886,2373.76
-9.247108,2373.77
-4.760888,2373.78
-2.105777,2373.79
-1.464888,2373.8
-4.760888,2373.81
-8.148442,2373.82
-11.99377,2373.83
-13.45866,2373.84
-12.08533,2373.85
-13.00089,2373.86
-14.09955,2373.87
-14.74044,2373.88
-14.74044,2373.89
-15.656,2373.9
-14.55733,2373.91
-15.74755,2373.92
-20.69155,2373.93
-26.82577,2373.94
-34.33332,2373.95
-36.4391,2373.96
-31.58666,2373.97
-21.51555,2373.98
-10.98666,2373.99
-8.78933,2374
-5.584887,2374.01
-0.6408887,2374.02
-4.119999,2374.03
-11.16977,2374.04
-16.66311,2374.05
-19.13511,2374.06
-19.50133,2374.07
-16.93777,2374.08
-12.90933,2374.09
-10.34577,2374.1
-8.972442,2374.11
-9.247108,2374.12
-8.606219,2374.13
-7.78222,2374.14
-9.521775,2374.15
-8.056887,2374.16
-2.563555,2374.17
-0.09155553,2374.18
-0.1831111,2374.19
-1.007111,2374.2
-2.105777,2374.21
-2.014222,2374.22
-3.570666,2374.23
-6.683554,2374.24
-10.80355,2374.25
-11.99377,2374.26
-9.704886,2374.27
-11.71911,2374.28
-11.90222,2374.29
-7.965331,2374.3
-8.331553,2374.31
-8.331553,2374.32
-7.415998,2374.33
-6.317331,2374.34
-2.563555,2374.35
0.5493332,2374.36
-1.098666,2374.37
-0.7324442,2374.38
1.281777,2374.39
-5.218665,2374.4
-8.880886,2374.41
-9.979552,2374.42
-10.07111,2374.43
-5.767998,2374.44
-0.7324442,2374.45
6.683554,2374.46
9.247108,2374.47
7.415998,2374.48
1.098666,2374.49
-5.493332,2374.5
-10.34577,2374.51
-12.72622,2374.52
-5.12711,2374.53
2.105777,2374.54
6.134221,2374.55
8.697775,2374.56
7.415998,2374.57
6.134221,2374.58
5.584887,2374.59
1.831111,2374.6
-0.3662221,2374.61
0.3662221,2374.62
-0.9155553,2374.63
1.464888,2374.64
7.599109,2374.65
17.39555,2374.66
23.34666,2374.67
21.51555,2374.68
20.96622,2374.69
17.67022,2374.7
13.184,2374.71
11.71911,2374.72
7.965331,2374.73
8.239998,2374.74
13.73333,2374.75
15.83911,2374.76
21.14933,2374.77
27.28355,2374.78
29.57244,2374.79
27.46666,2374.8
22.61422,2374.81
23.07199,2374.82
21.79022,2374.83
25.81866,2374.84
31.95288,2374.85
32.13599,2374.86
34.60799,2374.87
28.47377,2374.88
22.24799,2374.89
19.40977,2374.9
13.45866,2374.91
9.887997,2374.92
6.134221,2374.93
8.697775,2374.94
11.536,2374.95
8.514664,2374.96
5.218665,2374.97
4.486221,2374.98
4.760888,2374.99
6.500443,2375
10.25422,2375.01
12.54311,2375.02
15.656,2375.03
16.75466,2375.04
19.50133,2375.05
23.16355,2375.06
22.33955,2375.07
19.9591,2375.08
18.76888,2375.09
18.76888,2375.1
21.60711,2375.11
26.36799,2375.12
25.54399,2375.13
25.17777,2375.14
24.44533,2375.15
20.41688,2375.16
15.56444,2375.17
9.796441,2375.18
6.317331,2375.19
1.739555,2375.2
-1.190222,2375.21
-0.3662221,2375.22
-0.5493332,2375.23
-2.105777,2375.24
-0.7324442,2375.25
3.021333,2375.26
1.831111,2375.27
-2.014222,2375.28
-5.12711,2375.29
-7.507553,2375.3
-4.943998,2375.31
-5.035554,2375.32
-8.880886,2375.33
-8.423109,2375.34
-6.683554,2375.35
-2.65511,2375.36
0.5493332,2375.37
0.7324442,2375.38
0.09155553,2375.39
-2.197333,2375.4
-6.408887,2375.41
-9.979552,2375.42
-14.92355,2375.43
-14.46577,2375.44
-7.965331,2375.45
-7.78222,2375.46
-12.17689,2375.47
-17.39555,2375.48
-18.12799,2375.49
-18.95199,2375.5
-18.67733,2375.51
-14.28266,2375.52
-16.29688,2375.53
-17.02933,2375.54
-18.49422,2375.55
-23.80444,2375.56
-22.98044,2375.57
-24.26221,2375.58
-28.10755,2375.59
-24.35377,2375.6
-19.31822,2375.61
-16.48,2375.62
-17.39555,2375.63
-18.49422,2375.64
-17.67022,2375.65
-19.68444,2375.66
-20.69155,2375.67
-19.13511,2375.68
-12.90933,2375.69
-4.394665,2375.7
1.281777,2375.71
2.197333,2375.72
-1.831111,2375.73
-8.148442,2375.74
-11.71911,2375.75
-11.71911,2375.76
-8.423109,2375.77
-3.021333,2375.78
-2.838221,2375.79
-1.098666,2375.8
-0.2746666,2375.81
-10.07111,2375.82
-17.304,2375.83
-19.59288,2375.84
-19.68444,2375.85
-16.20533,2375.86
-11.81066,2375.87
-5.493332,2375.88
-0.3662221,2375.89
1.922666,2375.9
2.929777,2375.91
1.007111,2375.92
-1.739555,2375.93
-1.922666,2375.94
-1.190222,2375.95
2.105777,2375.96
4.486221,2375.97
6.775109,2375.98
10.80355,2375.99
9.338664,2376
12.08533,2376.01
17.57866,2376.02
17.39555,2376.03
18.03644,2376.04
20.69155,2376.05
21.42399,2376.06
19.59288,2376.07
16.20533,2376.08
16.57155,2376.09
18.67733,2376.1
16.11377,2376.11
15.10666,2376.12
12.72622,2376.13
6.591998,2376.14
4.577776,2376.15
5.767998,2376.16
6.591998,2376.17
6.95822,2376.18
7.141331,2376.19
6.500443,2376.2
3.662221,2376.21
1.098666,2376.22
-0.1831111,2376.23
-2.471999,2376.24
-6.134221,2376.25
-5.584887,2376.26
-2.929777,2376.27
1.464888,2376.28
3.387555,2376.29
-0.8239998,2376.3
-2.929777,2376.31
0.5493332,2376.32
6.042665,2376.33
3.021333,2376.34
-2.380444,2376.35
-5.401776,2376.36
-8.697775,2376.37
-9.247108,2376.38
-5.676443,2376.39
-0.7324442,2376.4
0.2746666,2376.41
-3.204443,2376.42
-10.62044,2376.43
-19.22666,2376.44
-29.48088,2376.45
-38.0871,2376.46
-38.81955,2376.47
-27.10044,2376.48
-16.20533,2376.49
-12.90933,2376.5
-8.148442,2376.51
-9.521775,2376.52
-10.25422,2376.53
-14.46577,2376.54
-22.24799,2376.55
-26.00177,2376.56
-25.7271,2376.57
-16.02222,2376.58
-7.965331,2376.59
-1.831111,2376.6
-0.3662221,2376.61
-1.922666,2376.62
-0.2746666,2376.63
-2.197333,2376.64
-1.098666,2376.65
-1.190222,2376.66
-6.042665,2376.67
-8.148442,2376.68
-8.606219,2376.69
-7.049776,2376.7
-4.119999,2376.71
-7.599109,2376.72
-14.74044,2376.73
-14.74044,2376.74
-10.62044,2376.75
-8.239998,2376.76
-4.394665,2376.77
-1.739555,2376.78
-0.1831111,2376.79
1.831111,2376.8
2.471999,2376.81
3.295999,2376.82
-0.7324442,2376.83
-4.211555,2376.84
-1.922666,2376.85
2.014222,2376.86
6.775109,2376.87
14.46577,2376.88
20.23377,2376.89
20.96622,2376.9
22.79733,2376.91
19.9591,2376.92
17.39555,2376.93
15.656,2376.94
6.500443,2376.95
4.577776,2376.96
2.563555,2376.97
-0.1831111,2376.98
5.584887,2376.99
9.063997,2377
15.19822,2377.01
19.86755,2377.02
18.58577,2377.03
17.57866,2377.04
18.31111,2377.05
18.95199,2377.06
13.73333,2377.07
8.239998,2377.08
8.78933,2377.09
14.46577,2377.1
21.24088,2377.11
29.29777,2377.12
37.17154,2377.13
36.98843,2377.14
30.30488,2377.15
22.70577,2377.16
14.46577,2377.17
11.35289,2377.18
13.45866,2377.19
15.47288,2377.2
17.57866,2377.21
17.85333,2377.22
17.12088,2377.23
11.99377,2377.24
2.563555,2377.25
-7.690664,2377.26
-11.16977,2377.27
-7.78222,2377.28
-7.507553,2377.29
-0,2377.3
11.81066,2377.31
15.83911,2377.32
15.19822,2377.33
10.16266,2377.34
3.021333,2377.35
-5.401776,2377.36
-11.62755,2377.37
-10.16266,2377.38
-2.380444,2377.39
6.866664,2377.4
14.64888,2377.41
21.05777,2377.42
24.53688,2377.43
22.4311,2377.44
11.90222,2377.45
0.2746666,2377.46
-6.591998,2377.47
-8.423109,2377.48
-7.873775,2377.49
-9.796441,2377.5
-8.606219,2377.51
-4.943998,2377.52
-4.486221,2377.53
-9.704886,2377.54
-13.91644,2377.55
-15.19822,2377.56
-19.04355,2377.57
-21.69866,2377.58
-20.78311,2377.59
-19.59288,2377.6
-16.48,2377.61
-12.63466,2377.62
-7.415998,2377.63
-3.112888,2377.64
-5.035554,2377.65
-3.204443,2377.66
-1.831111,2377.67
-0.8239998,2377.68
1.281777,2377.69
-3.753777,2377.7
-4.211555,2377.71
-6.775109,2377.72
-9.796441,2377.73
-5.310221,2377.74
-4.577776,2377.75
-6.866664,2377.76
-12.63466,2377.77
-14.74044,2377.78
-9.613331,2377.79
-3.204443,2377.8
7.141331,2377.81
14.92355,2377.82
20.50844,2377.83
29.75555,2377.84
35.15732,2377.85
36.80532,2377.86
32.95999,2377.87
25.7271,2377.88
23.34666,2377.89
19.59288,2377.9
15.38133,2377.91
16.84622,2377.92
18.67733,2377.93
19.40977,2377.94
19.59288,2377.95
17.94488,2377.96
14.46577,2377.97
12.72622,2377.98
14.64888,2377.99
14.008,2378
6.500443,2378.01
-1.007111,2378.02
-2.471999,2378.03
1.098666,2378.04
7.415998,2378.05
11.07822,2378.06
10.52889,2378.07
7.049776,2378.08
2.288888,2378.09
-3.570666,2378.1
-7.78222,2378.11
-8.514664,2378.12
-6.225776,2378.13
-0.5493332,2378.14
7.232887,2378.15
11.90222,2378.16
10.07111,2378.17
2.838221,2378.18
-4.119999,2378.19
-10.80355,2378.2
-14.74044,2378.21
-13.27555,2378.22
-12.54311,2378.23
-13.36711,2378.24
-15.56444,2378.25
-15.38133,2378.26
-14.55733,2378.27
-9.796441,2378.28
-5.493332,2378.29
-8.148442,2378.3
-5.676443,2378.31
-3.662221,2378.32
-5.676443,2378.33
-8.78933,2378.34
-13.00089,2378.35
-14.008,2378.36
-13.36711,2378.37
-15.28977,2378.38
-21.14933,2378.39
-24.35377,2378.4
-24.62844,2378.41
-21.42399,2378.42
-10.712,2378.43
-4.760888,2378.44
-3.570666,2378.45
-0,2378.46
1.464888,2378.47
1.831111,2378.48
-0.5493332,2378.49
-6.408887,2378.5
-7.324442,2378.51
-1.556444,2378.52
-0.2746666,2378.53
-0.2746666,2378.54
-0.09155553,2378.55
-5.218665,2378.56
-6.95822,2378.57
-7.415998,2378.58
-7.78222,2378.59
-8.423109,2378.6
-12.81777,2378.61
-13.91644,2378.62
-16.38844,2378.63
-18.21955,2378.64
-28.56532,2378.65
-41.19999,2378.66
-31.31199,2378.67
-15.28977,2378.68
-6.95822,2378.69
-1.281777,2378.7
3.662221,2378.71
2.197333,2378.72
-2.929777,2378.73
-3.662221,2378.74
-5.859554,2378.75
-5.767998,2378.76
-3.936888,2378.77
-6.95822,2378.78
-7.141331,2378.79
-3.570666,2378.8
-4.211555,2378.81
-1.556444,2378.82
7.599109,2378.83
10.34577,2378.84
6.683554,2378.85
3.112888,2378.86
1.098666,2378.87
-2.65511,2378.88
-8.880886,2378.89
-8.514664,2378.9
-3.021333,2378.91
-1.281777,2378.92
2.014222,2378.93
6.317331,2378.94
3.936888,2378.95
-1.464888,2378.96
-6.408887,2378.97
-10.25422,2378.98
-11.71911,2378.99
-3.47911,2379
8.148442,2379.01
15.28977,2379.02
24.44533,2379.03
29.93866,2379.04
25.54399,2379.05
20.05066,2379.06
14.832,2379.07
6.134221,2379.08
1.739555,2379.09
6.317331,2379.1
14.28266,2379.11
17.21244,2379.12
14.64888,2379.13
10.712,2379.14
6.134221,2379.15
2.746666,2379.16
-0.2746666,2379.17
2.929777,2379.18
13.184,2379.19
15.93066,2379.2
16.02222,2379.21
12.72622,2379.22
6.134221,2379.23
5.035554,2379.24
1.373333,2379.25
-3.570666,2379.26
-9.155553,2379.27
-11.07822,2379.28
-9.887997,2379.29
-11.07822,2379.3
-7.690664,2379.31
-3.47911,2379.32
-2.105777,2379.33
-4.028443,2379.34
-5.035554,2379.35
-4.211555,2379.36
-5.035554,2379.37
-9.155553,2379.38
-18.31111,2379.39
-22.33955,2379.4
-17.304,2379.41
-9.796441,2379.42
-1.373333,2379.43
8.697775,2379.44
12.36,2379.45
9.979552,2379.46
5.951109,2379.47
4.028443,2379.48
7.232887,2379.49
4.394665,2379.5
-2.380444,2379.51
-11.26133,2379.52
-20.50844,2379.53
-21.88177,2379.54
-23.71288,2379.55
-20.23377,2379.56
-8.331553,2379.57
0.6408887,2379.58
5.951109,2379.59
5.951109,2379.6
5.12711,2379.61
4.30311,2379.62
2.838221,2379.63
-0,2379.64
-8.148442,2379.65
-9.063997,2379.66
-0.3662221,2379.67
3.936888,2379.68
2.65511,2379.69
0.2746666,2379.7
-0.9155553,2379.71
-0.8239998,2379.72
-3.47911,2379.73
-6.134221,2379.74
-11.90222,2379.75
-19.77599,2379.76
-23.34666,2379.77
-17.02933,2379.78
-6.317331,2379.79
2.105777,2379.8
8.606219,2379.81
9.613331,2379.82
6.225776,2379.83
3.47911,2379.84
0.8239998,2379.85
-6.408887,2379.86
-10.89511,2379.87
-6.95822,2379.88
5.584887,2379.89
16.20533,2379.9
15.28977,2379.91
14.008,2379.92
11.81066,2379.93
7.507553,2379.94
2.471999,2379.95
-5.493332,2379.96
-12.63466,2379.97
-13.55022,2379.98
-8.331553,2379.99
-4.394665,2380
-0.09155553,2380.01
3.387555,2380.02
6.591998,2380.03
8.606219,2380.04
10.52889,2380.05
12.45155,2380.06
11.16977,2380.07
6.95822,2380.08
1.373333,2380.09
1.831111,2380.1
8.148442,2380.11
17.39555,2380.12
25.91022,2380.13
29.0231,2380.14
26.64266,2380.15
22.79733,2380.16
17.12088,2380.17
7.690664,2380.18
-1.373333,2380.19
-8.697775,2380.2
-8.78933,2380.21
-4.211555,2380.22
-1.098666,2380.23
2.471999,2380.24
4.577776,2380.25
4.486221,2380.26
4.028443,2380.27
2.65511,2380.28
1.464888,2380.29
1.373333,2380.3
-0.6408887,2380.31
-2.746666,2380.32
-3.295999,2380.33
-4.028443,2380.34
0.2746666,2380.35
7.141331,2380.36
10.07111,2380.37
17.304,2380.38
22.61422,2380.39
18.21955,2380.4
11.99377,2380.41
5.310221,2380.42
-0.3662221,2380.43
-8.239998,2380.44
-11.71911,2380.45
-5.859554,2380.46
-2.838221,2380.47
0.1831111,2380.48
2.471999,2380.49
2.380444,2380.5
4.577776,2380.51
4.760888,2380.52
5.401776,2380.53
4.943998,2380.54
6.408887,2380.55
12.36,2380.56
13.184,2380.57
12.72622,2380.58
13.36711,2380.59
11.35289,2380.6
8.056887,2380.61
10.80355,2380.62
11.90222,2380.63
8.880886,2380.64
8.514664,2380.65
6.591998,2380.66
3.845332,2380.67
1.190222,2380.68
1.648,2380.69
0.6408887,2380.7
-6.225776,2380.71
-10.712,2380.72
-14.008,2380.73
-16.38844,2380.74
-13.00089,2380.75
-4.943998,2380.76
-1.281777,2380.77
-2.838221,2380.78
-2.929777,2380.79
-7.324442,2380.8
-9.338664,2380.81
-4.394665,2380.82
-2.471999,2380.83
1.373333,2380.84
2.929777,2380.85
-0.6408887,2380.86
-0.1831111,2380.87
2.288888,2380.88
-1.007111,2380.89
-6.500443,2380.9
-4.119999,2380.91
-3.936888,2380.92
-5.767998,2380.93
-5.12711,2380.94
-8.606219,2380.95
-8.972442,2380.96
-6.317331,2380.97
-5.035554,2380.98
-3.662221,2380.99
1.098666,2381
3.47911,2381.01
2.105777,2381.02
1.556444,2381.03
0.09155553,2381.04
1.739555,2381.05
4.394665,2381.06
7.415998,2381.07
6.95822,2381.08
5.584887,2381.09
9.063997,2381.1
7.78222,2381.11
1.556444,2381.12
-3.295999,2381.13
-7.690664,2381.14
-8.78933,2381.15
-5.584887,2381.16
-3.662221,2381.17
-3.204443,2381.18
-2.929777,2381.19
-2.105777,2381.2
-5.401776,2381.21
-10.34577,2381.22
-9.338664,2381.23
-11.90222,2381.24
-13.64177,2381.25
-9.704886,2381.26
-7.78222,2381.27
-6.408887,2381.28
-2.288888,2381.29
2.014222,2381.3
-2.288888,2381.31
-7.965331,2381.32
-11.35289,2381.33
-18.49422,2381.34
-16.93777,2381.35
-13.00089,2381.36
-9.155553,2381.37
-0.09155553,2381.38
6.042665,2381.39
10.52889,2381.4
11.90222,2381.41
9.338664,2381.42
8.697775,2381.43
9.796441,2381.44
7.965331,2381.45
7.507553,2381.46
5.767998,2381.47
9.338664,2381.48
18.76888,2381.49
20.50844,2381.5
21.88177,2381.51
23.34666,2381.52
17.21244,2381.53
9.979552,2381.54
6.775109,2381.55
2.563555,2381.56
-3.387555,2381.57
-5.12711,2381.58
-3.112888,2381.59
0.2746666,2381.6
-1.556444,2381.61
-10.25422,2381.62
-16.38844,2381.63
-18.67733,2381.64
-19.50133,2381.65
-19.40977,2381.66
-18.58577,2381.67
-19.59288,2381.68
-20.14222,2381.69
-16.93777,2381.7
-18.21955,2381.71
-20.87466,2381.72
-15.83911,2381.73
-7.599109,2381.74
-0.6408887,2381.75
7.141331,2381.76
15.38133,2381.77
19.86755,2381.78
18.76888,2381.79
12.90933,2381.8
9.979552,2381.81
8.148442,2381.82
6.683554,2381.83
7.232887,2381.84
7.141331,2381.85
7.415998,2381.86
9.338664,2381.87
10.80355,2381.88
11.07822,2381.89
13.184,2381.9
11.16977,2381.91
5.767998,2381.92
1.922666,2381.93
-4.028443,2381.94
-4.394665,2381.95
-1.098666,2381.96
-6.134221,2381.97
-11.16977,2381.98
-13.00089,2381.99
-14.37422,2382
-14.74044,2382.01
-17.57866,2382.02
-17.57866,2382.03
-16.29688,2382.04
-13.27555,2382.05
-6.500443,2382.06
-4.852443,2382.07
-4.577776,2382.08
-0.8239998,2382.09
-2.746666,2382.1
-8.78933,2382.11
-8.880886,2382.12
-6.95822,2382.13
-5.401776,2382.14
-3.021333,2382.15
-4.669332,2382.16
-4.119999,2382.17
-2.563555,2382.18
-3.662221,2382.19
-4.852443,2382.2
-6.500443,2382.21
-7.690664,2382.22
-12.45155,2382.23
-11.99377,2382.24
-12.63466,2382.25
-15.10666,2382.26
-13.27555,2382.27
-16.29688,2382.28
-16.38844,2382.29
-13.09244,2382.3
-11.536,2382.31
-11.44444,2382.32
-10.62044,2382.33
-9.796441,2382.34
-13.45866,2382.35
-13.36711,2382.36
-10.712,2382.37
-7.415998,2382.38
-1.831111,2382.39
-0.1831111,2382.4
1.098666,2382.41
-1.373333,2382.42
-6.95822,2382.43
-3.662221,2382.44
-0,2382.45
1.373333,2382.46
3.387555,2382.47
1.831111,2382.48
-3.387555,2382.49
-8.880886,2382.5
-10.43733,2382.51
-13.45866,2382.52
-9.704886,2382.53
-5.035554,2382.54
-8.423109,2382.55
-5.859554,2382.56
-5.584887,2382.57
-5.767998,2382.58
-4.119999,2382.59
-5.035554,2382.6
-2.929777,2382.61
-2.105777,2382.62
-3.295999,2382.63
-4.028443,2382.64
-3.47911,2382.65
-0.6408887,2382.66
1.739555,2382.67
4.486221,2382.68
4.028443,2382.69
0.3662221,2382.7
3.021333,2382.71
2.65511,2382.72
2.288888,2382.73
4.760888,2382.74
1.648,2382.75
1.831111,2382.76
1.281777,2382.77
0.3662221,2382.78
6.683554,2382.79
12.08533,2382.8
10.80355,2382.81
8.056887,2382.82
2.197333,2382.83
-4.211555,2382.84
-6.683554,2382.85
-6.591998,2382.86
-2.380444,2382.87
-0.8239998,2382.88
2.197333,2382.89
6.408887,2382.9
10.34577,2382.91
15.38133,2382.92
14.37422,2382.93
8.880886,2382.94
4.211555,2382.95
0.1831111,2382.96
-3.47911,2382.97
-7.141331,2382.98
-12.08533,2382.99
-12.36,2383
-13.73333,2383.01
-14.832,2383.02
-14.09955,2383.03
-17.67022,2383.04
-19.22666,2383.05
-20.50844,2383.06
-22.61422,2383.07
-24.0791,2383.08
-21.69866,2383.09
-21.14933,2383.1
-19.77599,2383.11
-12.81777,2383.12
-8.972442,2383.13
-5.676443,2383.14
-2.563555,2383.15
3.204443,2383.16
8.148442,2383.17
7.324442,2383.18
5.584887,2383.19
4.852443,2383.2
9.704886,2383.21
16.38844,2383.22
19.22666,2383.23
20.59999,2383.24
18.58577,2383.25
10.98666,2383.26
7.599109,2383.27
6.408887,2383.28
3.753777,2383.29
7.965331,2383.3
13.00089,2383.31
13.36711,2383.32
14.19111,2383.33
15.56444,2383.34
15.28977,2383.35
13.00089,2383.36
6.042665,2383.37
0.2746666,2383.38
1.190222,2383.39
4.577776,2383.4
9.521775,2383.41
14.19111,2383.42
13.36711,2383.43
11.99377,2383.44
13.00089,2383.45
11.07822,2383.46
10.98666,2383.47
12.54311,2383.48
10.25422,2383.49
9.247108,2383.5
6.408887,2383.51
2.105777,2383.52
0.7324442,2383.53
-5.401776,2383.54
-7.599109,2383.55
-1.098666,2383.56
3.295999,2383.57
4.852443,2383.58
10.16266,2383.59
8.78933,2383.6
4.577776,2383.61
5.493332,2383.62
-0.9155553,2383.63
-4.028443,2383.64
4.028443,2383.65
10.80355,2383.66
11.90222,2383.67
15.19822,2383.68
21.14933,2383.69
23.98755,2383.7
21.79022,2383.71
15.74755,2383.72
13.82488,2383.73
15.56444,2383.74
17.94488,2383.75
20.14222,2383.76
20.50844,2383.77
24.26221,2383.78
25.26933,2383.79
22.61422,2383.8
18.40266,2383.81
7.873775,2383.82
-3.021333,2383.83
-10.52889,2383.84
-13.82488,2383.85
-13.27555,2383.86
-12.36,2383.87
-16.11377,2383.88
-20.05066,2383.89
-19.68444,2383.9
-18.95199,2383.91
-16.20533,2383.92
-15.93066,2383.93
-15.93066,2383.94
-16.75466,2383.95
-17.76177,2383.96
-10.07111,2383.97
-3.845332,2383.98
-5.859554,2383.99
-8.331553,2384
-6.225776,2384.01
-4.028443,2384.02
-1.648,2384.03
0.09155553,2384.04
-0.7324442,2384.05
-1.190222,2384.06
-2.288888,2384.07
0.9155553,2384.08
7.049776,2384.09
9.063997,2384.1
6.500443,2384.11
1.648,2384.12
1.831111,2384.13
6.683554,2384.14
12.45155,2384.15
14.19111,2384.16
11.26133,2384.17
8.78933,2384.18
5.12711,2384.19
4.943998,2384.2
5.035554,2384.21
1.556444,2384.22
3.570666,2384.23
6.042665,2384.24
4.211555,2384.25
1.922666,2384.26
1.373333,2384.27
-0.7324442,2384.28
-0.9155553,2384.29
4.486221,2384.3
5.035554,2384.31
7.415998,2384.32
10.712,2384.33
6.95822,2384.34
4.211555,2384.35
3.021333,2384.36
7.324442,2384.37
7.324442,2384.38
1.831111,2384.39
2.929777,2384.4
3.936888,2384.41
4.211555,2384.42
2.65511,2384.43
-0.7324442,2384.44
-1.648,2384.45
0.09155553,2384.46
5.493332,2384.47
9.155553,2384.48
6.408887,2384.49
9.887997,2384.5
15.74755,2384.51
14.64888,2384.52
13.55022,2384.53
14.55733,2384.54
18.86044,2384.55
21.60711,2384.56
21.24088,2384.57
17.39555,2384.58
10.34577,2384.59
7.141331,2384.6
7.965331,2384.61
12.90933,2384.62
14.92355,2384.63
9.155553,2384.64
3.204443,2384.65
7.232887,2384.66
13.64177,2384.67
14.46577,2384.68
17.85333,2384.69
21.33244,2384.7
21.97333,2384.71
20.41688,2384.72
16.02222,2384.73
11.16977,2384.74
10.07111,2384.75
8.331553,2384.76
3.387555,2384.77
-0.7324442,2384.78
-2.380444,2384.79
0.7324442,2384.8
4.577776,2384.81
1.922666,2384.82
-5.310221,2384.83
-10.80355,2384.84
-10.712,2384.85
-7.507553,2384.86
-8.423109,2384.87
-9.063997,2384.88
-7.690664,2384.89
-6.408887,2384.9
-9.613331,2384.91
-12.08533,2384.92
-9.063997,2384.93
-7.873775,2384.94
-5.218665,2384.95
-4.30311,2384.96
-6.317331,2384.97
-7.324442,2384.98
-13.09244,2384.99
-18.58577,2385
-19.59288,2385.01
-18.03644,2385.02
-16.29688,2385.03
-17.304,2385.04
-15.28977,2385.05
-9.613331,2385.06
-7.415998,2385.07
-3.936888,2385.08
1.556444,2385.09
0.3662221,2385.1
-0.3662221,2385.11
-1.281777,2385.12
-4.394665,2385.13
-5.767998,2385.14
-7.78222,2385.15
-8.972442,2385.16
-9.796441,2385.17
-8.239998,2385.18
-7.049776,2385.19
-6.317331,2385.2
-5.401776,2385.21
-7.507553,2385.22
-14.74044,2385.23
-23.34666,2385.24
-28.47377,2385.25
-26.36799,2385.26
-18.40266,2385.27
-16.11377,2385.28
-16.57155,2385.29
-12.72622,2385.3
-12.08533,2385.31
-16.02222,2385.32
-22.06488,2385.33
-27.83288,2385.34
-26.45955,2385.35
-18.86044,2385.36
-12.26844,2385.37
-6.591998,2385.38
-3.753777,2385.39
-3.570666,2385.4
-3.936888,2385.41
-6.95822,2385.42
-12.90933,2385.43
-15.19822,2385.44
-11.62755,2385.45
-10.16266,2385.46
-8.606219,2385.47
-5.584887,2385.48
-0.1831111,2385.49
4.943998,2385.5
4.30311,2385.51
6.408887,2385.52
6.683554,2385.53
4.30311,2385.54
7.965331,2385.55
9.521775,2385.56
8.239998,2385.57
9.338664,2385.58
10.43733,2385.59
9.613331,2385.6
7.599109,2385.61
5.951109,2385.62
6.866664,2385.63
5.859554,2385.64
2.65511,2385.65
6.500443,2385.66
16.93777,2385.67
27.00888,2385.68
25.45244,2385.69
19.86755,2385.7
19.86755,2385.71
10.62044,2385.72
-5.218665,2385.73
-10.43733,2385.74
-6.317331,2385.75
-1.098666,2385.76
2.105777,2385.77
0.7324442,2385.78
-4.669332,2385.79
-9.887997,2385.8
-15.01511,2385.81
-17.12088,2385.82
-14.92355,2385.83
-11.62755,2385.84
-5.401776,2385.85
3.753777,2385.86
8.880886,2385.87
3.295999,2385.88
-9.155553,2385.89
-23.16355,2385.9
-36.71377,2385.91
-44.12976,2385.92
